"date","fav","id","rt","text","url"
"10/10/2016 0:23:51","1","785244411961679872","","ay, tengo el mismito recuerdo!","twitter.com/Rocigaot/status/785244411961679872"
"10/10/2016 0:11:47","1","785241376296427521","","que yo estaba entre 'ok, toma tu pin' y 'QUEMEDEHE'","twitter.com/Rocigaot/status/785241376296427521"
"10/10/2016 0:11:03","1","785241188920164352","","ay, calla,que el otro día me soltaron una chapa criminal de YO NO LEO BEST SELLERS NI TENGO EBOOK, SÓLO LITERATURA EN PAPEL","twitter.com/Rocigaot/status/785241188920164352"
"9/10/2016 23:47:39","1","785235301983776768","","yo ya llevo años pero aún no me quejo que voy a una por año. Una amiga mía llegó a tener 7 en un verano.pic.twitter.com/JYJdvVHB3W","twitter.com/Rocigaot/status/785235301983776768"
"9/10/2016 23:46:01","","785234890879033344","","te hizo una captura? Bueno, no me sorprende, le pega mucho. Paciencia y block que te crió.","twitter.com/Rocigaot/status/785234890879033344"
"9/10/2016 23:41:50","","785233837441908740","","yo creo que la tengo muteada, que hace mucho que no me sale un retuit suyo en el TL.","twitter.com/Rocigaot/status/785233837441908740"
"9/10/2016 23:38:57","1","785233114062872584","","sí, para eso siempre han sido supersutiles. XD","twitter.com/Rocigaot/status/785233114062872584"
"9/10/2016 23:37:16","1","785232688001277952","","eres más joven que yo, entonces, que ya empiezo a entrar en la fase de los primeros divorcios.","twitter.com/Rocigaot/status/785232688001277952"
"9/10/2016 23:36:28","6","785232488931139584","","Estoy adelantando trabajo con Friker de fondo y tomando una cerveza porque write drunk, edit sober.","twitter.com/Rocigaot/status/785232488931139584"
"9/10/2016 23:34:51","1","785232081756585986","","Tengo a Friker de fondo y no le estoy haciendo caso. ¿Por qué han pasado de golpe de hablar de una monja murciana a Jackie Kennedy?","twitter.com/Rocigaot/status/785232081756585986"
"9/10/2016 23:33:48","1","785231817381150720","","no sé a quién le leí que FB tendría que habilitar botón de 'qué cosa más bonita! Enhorabuena, familia!'. Por ahorrar trabajo.","twitter.com/Rocigaot/status/785231817381150720"
"9/10/2016 23:27:58","1","785230346640064520","","Estuve por responder 'qué monadaaa! enhorabuena!' por inercia. Cuando en tu FB hay boom de natalidad aprendes a mentir. XD","twitter.com/Rocigaot/status/785230346640064520"
"9/10/2016 23:18:44","1","785228022765019136","","Estoy por mandar el CV a Radio María, que igual estoy a tiempo de que me manden a Roma a gastos pagados a cubrir el congreso de exorcistas.","twitter.com/Rocigaot/status/785228022765019136"
"9/10/2016 23:14:27","5","785226944585555968","1","'Provocaron el parto a Lady Di para caer en solsticio y dijeron que era por la agenda de polo de Carlos'. Mucho mejor, claro. #CuartoMilenio","twitter.com/Rocigaot/status/785226944585555968"
"9/10/2016 22:24:40","","785214417155817472","","ya sólo me falta que saque ciempiés o escolopendras para hacer pleno.pic.twitter.com/plBhLE9Y82","twitter.com/Rocigaot/status/785214417155817472"
"9/10/2016 22:20:37","1","785213400318091264","1","Ahora están sacando arañas gordas escondidas en los plátanos de Canarias. Friker sabe que me río siempre de ellos y han ido a joderme.","twitter.com/Rocigaot/status/785213400318091264"
"9/10/2016 22:07:13","2","785210025514037248","1","Estaré pendiente a ver si lo veo rular por mi facebook. O si sale en portada de La Razón.https://twitter.com/eliasmgf/status/730102317698174976 …Subí a Facebook este tuit falso de @Pablo_Iglesias_. Lo que pasó después te sorprenderá. pic.twitter.com/rHzabBk5Sn","twitter.com/Rocigaot/status/785210025514037248"
"9/10/2016 22:06:18","4","785209796316233732","1","Acabo de encender la tele y en Friker están poniendo avispas. No sé de qué hablan, pero primera vez que sacan algo que sí me da miedo.","twitter.com/Rocigaot/status/785209796316233732"
"9/10/2016 13:30:55","3","785080094280802305","","que tampoco me extraña, yo si aguantara lo que soportan algunas tuiteras ya hace tiempo que me habría ido o puesto candado.","twitter.com/Rocigaot/status/785080094280802305"
"9/10/2016 13:28:09","","785079397825056768","","se ha ido ella también? qué racha llevamos! :(","twitter.com/Rocigaot/status/785079397825056768"
"9/10/2016 13:27:00","5","785079108913037316","1","Veo que siguen dando la murga los políticamente incorrectos y aún no habéis hecho mi bot de Pdro para responderles. Encima que os doy ideas.","twitter.com/Rocigaot/status/785079108913037316"
"9/10/2016 0:25:16","2","784882378548273152","","con esto es como si no llevará na-da, llevara na-da...!","twitter.com/Rocigaot/status/784882378548273152"
"7/10/2016 23:42:04","","784509118581207040","","Jo, Nube, tía!","twitter.com/Rocigaot/status/784509118581207040"
"7/10/2016 23:34:50","1","784507298882387969","","Best reality EVERhttps://twitter.com/ghanito/status/784500015863562240 …Lembrades Confianza Ciega?
Pois está no youtube!
https://youtu.be/YgKUjYu9_Gw ","twitter.com/Rocigaot/status/784507298882387969"
"7/10/2016 23:24:27","","784504687420645376","","o mesmo un día o suben a Netflix e o peta entre os novos!","twitter.com/Rocigaot/status/784504687420645376"
"7/10/2016 23:12:50","3","784501762011037697","1","unha vez facendo zapping pillei un 'que fue de' do programa e os únicos que seguían xuntos eran a de 'jo,nube, tía'  e o mozo!","twitter.com/Rocigaot/status/784501762011037697"
"7/10/2016 23:07:46","1","784500488851058688","1","moita rabia me da que ese reality se adiantase á era Twitter, co que o petaría agora por aquí!","twitter.com/Rocigaot/status/784500488851058688"
"7/10/2016 21:02:28","2","784468956119756804","","'Responder',  'Retuitear', 'Me gusta' y 'Hastaluegomaricarmen'. Yo lo veo.","twitter.com/Rocigaot/status/784468956119756804"
"7/10/2016 20:59:20","2","784468166911070208","","deberían poner la opción de mutear interacción para estos casos, que cuesta más salir de una multi que del Ikea un sábado tarde.","twitter.com/Rocigaot/status/784468166911070208"
"7/10/2016 15:49:04","4","784390086448275456","2","#FelizDiaDeLaSonrisapic.twitter.com/amWTFzf203","twitter.com/Rocigaot/status/784390086448275456"
"7/10/2016 13:53:12","","784360928552873984","","porque me faltan los conocimientos técnicos, pero yo ahí dejo la idea por si alguien quiere ponerse a ello!","twitter.com/Rocigaot/status/784360928552873984"
"7/10/2016 13:50:47","8","784360318893957120","6","Lo del bot iría más o menos así:pic.twitter.com/8u21ejoEuS","twitter.com/Rocigaot/status/784360318893957120"
"7/10/2016 13:16:34","53","784351709338472448","40","Un bot que responda con el tuit de '¡Ser malos!' de Pedro Sánchez a los que presumen de enfrentarse a la censura de la corrección política.","twitter.com/Rocigaot/status/784351709338472448"
"7/10/2016 12:17:35","1","784336864471724032","","non vale facer zumba por España? ou pilates?","twitter.com/Rocigaot/status/784336864471724032"
"6/10/2016 22:57:49","1","784135594863628288","","Nada en la nevera.pic.twitter.com/dznkB42RND","twitter.com/Rocigaot/status/784135594863628288"
"6/10/2016 22:53:07","5","784134414477434881","2","Gone with the wind.pic.twitter.com/nCILi8zcvK","twitter.com/Rocigaot/status/784134414477434881"
"6/10/2016 21:10:00","","784108465941803008","","pedazo mezclas de estilos había en esos recopilatorios, Pet Shop Boys y El Consorcio!","twitter.com/Rocigaot/status/784108465941803008"
"6/10/2016 15:06:06","5","784016886585520128","","Creo que el hilo musical del bar donde estoy comiendo es el 'Boom 1995'.","twitter.com/Rocigaot/status/784016886585520128"
"5/10/2016 15:16:06","1","783657015335854080","","ok, sin problema!","twitter.com/Rocigaot/status/783657015335854080"
"5/10/2016 12:54:13","1","783621308781301760","1","#notallentrepreneurshttps://twitter.com/UnMalPaso/status/783408929971855360 …JAJAJAJAJAJAJAJAJjjjJjajajjJjjj pic.twitter.com/8XUnGo24jO","twitter.com/Rocigaot/status/783621308781301760"
"4/10/2016 13:30:20","2","783268011436285952","","que si el cura es el de mi aldea tiene lógica, que luego te da pa1mes después y mientras el muerto en el arcón.","twitter.com/Rocigaot/status/783268011436285952"
"4/10/2016 13:25:07","3","783266698111713280","","si ve que se acerca el día y el moribundo aguanta, lo ahoga con la almohada por no perder la vez.","twitter.com/Rocigaot/status/783266698111713280"
"4/10/2016 13:16:26","1","783264512149491713","","los cabecillas tienen más pena:además de los vídeos deben ver los PowerPoint hechos por los amigos para la ceremonia o banquete","twitter.com/Rocigaot/status/783264512149491713"
"4/10/2016 13:10:45","1","783263083103911936","","20 años de vídeos de bodas me parece un castigo demasiado cruel hasta para los de la Gürtel!","twitter.com/Rocigaot/status/783263083103911936"
"4/10/2016 12:50:53","1","783258079802560512","2","Igual Ana y Alejandro  aprovechan el juicio para ponerle el vídeo de la boda a los invitados que se escaquearon de verlo todos estos años.","twitter.com/Rocigaot/status/783258079802560512"
"3/10/2016 23:45:56","","783060543636697088","","ni idea, yo de esos solia pillar el que tenía chocolate pero me tuve que quitar porque me lo podía zampar de una sentada.","twitter.com/Rocigaot/status/783060543636697088"
"3/10/2016 23:41:49","","783059506695725061","","cuáles son, pa no comprarlos nunca?","twitter.com/Rocigaot/status/783059506695725061"
"3/10/2016 23:40:53","1","783059270539632640","","4 meses te ha durado? Sí que tenían que ser malos!","twitter.com/Rocigaot/status/783059270539632640"
"3/10/2016 21:42:35","1","783029498614865921","","é case tan sonoro como Max Power!","twitter.com/Rocigaot/status/783029498614865921"
"3/10/2016 21:07:11","1","783020591255347200","","bueno, según el insecto, a lo mejor me iba yo y le dejaba la casa por pánico puro. XD","twitter.com/Rocigaot/status/783020591255347200"
"3/10/2016 21:05:54","1","783020269887746048","","yo aquí ratones en piso no he visto nunca (salvo mascota), pero me daría penita. Con insectos sí que no tengo piedad.","twitter.com/Rocigaot/status/783020269887746048"
"3/10/2016 21:03:22","1","783019630503858176","","si ya hasta le has puesto nombre! Yo no puedo matar a nada que tenga nombre. A lo mejor si le pusiera Dalas o Espe...","twitter.com/Rocigaot/status/783019630503858176"
"3/10/2016 21:01:15","2","783019099358162944","","a estas alturas, ¿aún no le has cogido cariño y considerado adoptarlo como mascota?","twitter.com/Rocigaot/status/783019099358162944"
"3/10/2016 20:59:49","","783018737238671364","","Si vamos a terceras elecciones, el PSOE...","twitter.com/Rocigaot/status/783018737238671364"
"3/10/2016 20:48:02","1","783015773296009216","","yo ahí veo una gran opción de emprend... loquenodebesernombrado.","twitter.com/Rocigaot/status/783015773296009216"
"3/10/2016 20:31:02","4","783011495303081984","4","La oda de hoy va en modo imagen para que el límite de caracteres no ponga barreras a mi arte.pic.twitter.com/dWe2BOIF2e","twitter.com/Rocigaot/status/783011495303081984"
"3/10/2016 1:23:19","","782722663760465920","","esto es como el cine y los libros, el tiempo dirá si también se convierte en clásico o si es una moda pasajera.","twitter.com/Rocigaot/status/782722663760465920"
"3/10/2016 0:19:44","1","782706658665435140","","pues sí que es raro, sí!","twitter.com/Rocigaot/status/782706658665435140"
"3/10/2016 0:16:31","","782705849894637568","","serían las risas que llegara de primero el de Ulianovsk.","twitter.com/Rocigaot/status/782705849894637568"
"3/10/2016 0:12:40","2","782704883745054724","","de piso: 'ayer debí de golpearme contra algo sin darme cuenta'. Y se descojonó, claro.","twitter.com/Rocigaot/status/782704883745054724"
"3/10/2016 0:12:03","1","782704728702611456","","iba borrachísima y no la recordaba. Me desperté al día siguiente con moratones y le digo a mi compañera(2)","twitter.com/Rocigaot/status/782704728702611456"
"3/10/2016 0:11:32","1","782704598951821316","","otra vez me caí patrás con una cerveza en la mano y ni le hice espuma, pero esa me la han contao.","twitter.com/Rocigaot/status/782704598951821316"
"3/10/2016 0:08:29","2","782703828734971904","","o práctica, que son ya muchos años. Aunque no siempre caigo con tanta gracia, no creas.","twitter.com/Rocigaot/status/782703828734971904"
"2/10/2016 23:59:59","3","782701688440389633","","fin de la función y me volví con mis amigos. Fue mi caída menos vergonzosa (de una larga lista)","twitter.com/Rocigaot/status/782701688440389633"
"2/10/2016 23:59:02","1","782701450120028161","","derramar más que unas gotas. Me aplaudieron y todo, pero como ya iba medio pedo, saludé en plan (2)","twitter.com/Rocigaot/status/782701450120028161"
"2/10/2016 23:58:22","1","782701284407255044","","yo una vez me caí en un bar con una copa en la mano, haciendo el 'tú pasas el pronto y yo el paño', sin (1)","twitter.com/Rocigaot/status/782701284407255044"
"2/10/2016 23:53:38","2","782700093354938368","","flipé con los reflejos, si fuera al revés se comía la hostia irremediablemente.","twitter.com/Rocigaot/status/782700093354938368"
"2/10/2016 23:51:16","4","782699496853671936","","me escurría pensé: 'anda que si me desnuco aquí estando a solas con él, qué marronazo le dejo pa explicarlo'","twitter.com/Rocigaot/status/782699496853671936"
"2/10/2016 23:50:37","3","782699333925867520","","y con unos reflejos de la leche soltó la cuchilla y me pilló al vuelo.Serían dos segundos, pero mientras (5)","twitter.com/Rocigaot/status/782699333925867520"
"2/10/2016 23:49:57","3","782699164870316032","","resbalé en el suelo húmedo y empecé a patinar camino de un hostión monumental. Él se estaba afeitando(4)","twitter.com/Rocigaot/status/782699164870316032"
"2/10/2016 23:49:30","1","782699050458083329","","versión oficial es que era un viaje en grupo con amigos y amigas. El primer día, al salir de la ducha,(3)","twitter.com/Rocigaot/status/782699050458083329"
"2/10/2016 23:48:54","1","782698900645933056","","yo otra vez me había ido de viaje con mi entonces novio. En casa aún no había hablado de él, así que la (2)","twitter.com/Rocigaot/status/782698900645933056"
"2/10/2016 23:47:28","","782698539923177473","","así que creo que me empecé a descojonar antes de que llegara a besar el suelo.","twitter.com/Rocigaot/status/782698539923177473"
"2/10/2016 23:47:04","2","782698440883068932","","tacones tan altos porque quería probar si se daba con ellos de cara a su propia boda, que era poco después.","twitter.com/Rocigaot/status/782698440883068932"
"2/10/2016 23:46:34","2","782698313854414848","","pero ahí fui yo la que mientras la veía darse la hostia se acordaba de que había dicho que llevaba esos(2)","twitter.com/Rocigaot/status/782698313854414848"
"2/10/2016 23:44:56","2","782697901420122112","","una amiga mía leía en la boda de otra amiga, y al bajar del altar se pisó el vestido y se fue al suelo.","twitter.com/Rocigaot/status/782697901420122112"
"2/10/2016 23:38:09","","782696196909522944","","yo sigo prefiriendo el de Jimmy pero también es porque ya es un clásico y le coges cariño.","twitter.com/Rocigaot/status/782696196909522944"
"2/10/2016 23:36:42","2","782695830318972928","","dios mío, podemos estar ante el tuit que desbanque al de los rojos y el sol de JimmyPokemon!","twitter.com/Rocigaot/status/782695830318972928"
"2/10/2016 23:22:58","1","782692372920565760","","ay,yo soy muy de caerme en la calle,e igual.Un día me partiré una pierna y me iré arrastrándola con cara de 'no duele'","twitter.com/Rocigaot/status/782692372920565760"
"2/10/2016 23:18:21","3","782691211312295937","","que a lo mejor si me hubiera caído no me habría hecho daño porque las pelusas habrían amortiguado el golpe.","twitter.com/Rocigaot/status/782691211312295937"
"2/10/2016 23:17:53","1","782691096321204224","","a ver, siempre soy desordenada, pero me cuadró de exámenes y lo tenía todo TAN dejado que hasta a mí me daba vergüenza","twitter.com/Rocigaot/status/782691096321204224"
"2/10/2016 23:17:00","6","782690874912301059","","a mí que ya me sorprende que haya gente que añore un pasado en el que te arrancaban las muelas sin anestesia...","twitter.com/Rocigaot/status/782690874912301059"
"2/10/2016 23:15:32","3","782690502126792704","","pensé 'joder qué vergüenza,que me voy a matar aquí y cuando me descubran van a ver lo revuelto que tengo el piso'","twitter.com/Rocigaot/status/782690502126792704"
"2/10/2016 23:14:14","1","782690176774631425","","entonces la silla se desequilibró y casi me voy al suelo, aunque conseguí recuperar el equilibro, pero en esa décima de segundo(2)","twitter.com/Rocigaot/status/782690176774631425"
"2/10/2016 23:13:28","1","782689982452527104","","otra vez arreglándome pa salir me subí a una silla para verme en el espejo del baño, porque no tenía ninguno de cuerpo entero (1)","twitter.com/Rocigaot/status/782689982452527104"
"2/10/2016 23:11:44","","782689548279119872","","porque mi cabeza funciona así :P","twitter.com/Rocigaot/status/782689548279119872"
"2/10/2016 23:11:22","7","782689455379509248","1","es como cuando tuve un accidente en 2002 y mientras el coche daba vueltas pensé:'ay, que aún voy a morir antes que Fraga'.","twitter.com/Rocigaot/status/782689455379509248"
"2/10/2016 23:06:30","1","782688229405421568","","según lo cascada que estuviera la persona y/o lo mal que me cayera.","twitter.com/Rocigaot/status/782688229405421568"
"2/10/2016 22:56:11","1","782685633378709504","","también podría ser, pero bailando con un rifle o una katana en cada mano.","twitter.com/Rocigaot/status/782685633378709504"
"2/10/2016 22:43:31","1","782682445632172032","","'La jota tiene que ver con el tarantismo'. Claro, son los clásicos saltos de 'tienes un bicho';'ay, quítamelo, quítamelooo!' #CuartoMilenio","twitter.com/Rocigaot/status/782682445632172032"
"2/10/2016 22:40:16","1","782681630091702272","1","Si sospechaban que no te había picado la tarántula y que era cuentitis, en vez de una banda de música te mandaban a la tuna. #CuartoMilenio","twitter.com/Rocigaot/status/782681630091702272"
"2/10/2016 22:11:30","","782674390978818049","","polo que din, deixando un micro algo máis lonxe, que lle fai pupa tamén pero menos que poñer a petaca.","twitter.com/Rocigaot/status/782674390978818049"
"2/10/2016 22:04:33","1","782672640771252224","","y ya no voy a entrar en su americana blanca a lo Corrupción en Miami. XD","twitter.com/Rocigaot/status/782672640771252224"
"2/10/2016 22:04:02","1","782672509036400640","1","Hala, me vuelvo con Friker. Después de ver a Caballero, el ingeniero magufo antiondas me va a parecer una persona muy cabal.","twitter.com/Rocigaot/status/782672509036400640"
"2/10/2016 21:59:49","","782671448485888000","","no puede dar más vergüenza que Caballero diciendo que le preocupa mucho el bajón del PSdeG en las autonómicas.","twitter.com/Rocigaot/status/782671448485888000"
"2/10/2016 21:58:49","1","782671199675510784","","'Me tiene preocupado que en Galicia estemos en el 17%'. Abel, go home, you're drunk.","twitter.com/Rocigaot/status/782671199675510784"
"2/10/2016 21:57:24","1","782670839942672384","","Caballero diciendo en tercera persona que a algunos les inquietó que apareciera Podemos. Huevazos como balones de pilates.","twitter.com/Rocigaot/status/782670839942672384"
"2/10/2016 21:53:08","2","782669765475205121","","Me paso a ver a Caballero en la sexta, que el ingeniero magufo no me estaba dando suficiente vergüenza ajena.","twitter.com/Rocigaot/status/782669765475205121"
"2/10/2016 21:51:01","","782669234124025857","","no, pero vergüenza ajena no me cabía por el límite de caracteres.","twitter.com/Rocigaot/status/782669234124025857"
"2/10/2016 21:50:33","2","782669118415704064","","Voy a soltarle la milonga de las ondas asesinas a mis vecinos los que gritan todo el rato, a ver si se acojonan y se mudan. #CuartoMilenio","twitter.com/Rocigaot/status/782669118415704064"
"2/10/2016 21:49:11","","782668773484552192","","No sé si seguir con ell ingeniero magufo que está con Friker o ver a Caballero quejarse de la hostia del PSdeG. Qué dará más vergüencita?","twitter.com/Rocigaot/status/782668773484552192"
"2/10/2016 21:46:49","6","782668177033535488","","Igual estabas desahuciado laboralmente por ser ingeniero e ir diciendo que la electricidad estática del suelo nos contamina. #CuartoMilenio","twitter.com/Rocigaot/status/782668177033535488"
"2/10/2016 21:43:01","","782667220946194436","","creo que todos los técnicos de sonido con los que he trabajado le habrían acabado haciendo una colonoscopia casera con el micro. XD","twitter.com/Rocigaot/status/782667220946194436"
"2/10/2016 21:42:01","2","782666968457502720","","A ver si adivino: en un giro de guión, resultará que el ingeniero electrosensible fabrica o vende los teléfonos ecoplus de los que habla.","twitter.com/Rocigaot/status/782666968457502720"
"2/10/2016 21:40:21","3","782666552374128640","","Esperaos que el electrosensible de lo de Friker es ingeniero. Luego que si los de letras somos los cabestriños magufos.","twitter.com/Rocigaot/status/782666552374128640"
"2/10/2016 21:39:20","4","782666294797754368","1","Empezamos bien: entrevistan a un electrosensible que ha pedido que no le pongan el micro para no acumular las ondas en el cuerpo.","twitter.com/Rocigaot/status/782666294797754368"
"2/10/2016 21:37:29","","782665828491730945","","cada uno tiene sus vicios, peor es andar metidos en las tragaperras o en el coaching.","twitter.com/Rocigaot/status/782665828491730945"
"2/10/2016 21:35:35","5","782665352790630400","","Ay, que Friker va a hablar de la electrosensiblidad y las ondas asesinas. Saco las palomitas y el gorro de papel de aluminio.","twitter.com/Rocigaot/status/782665352790630400"
"2/10/2016 16:51:20","1","782593816205418496","","una vez el crío de 1año de 1amiga se puso a jugar con la funda fucsia de mis gafas de sol. La madre:
-Ay, como te vea tu padre...","twitter.com/Rocigaot/status/782593816205418496"
"2/10/2016 15:41:51","","782576330164596736","1","ay, los ex gordos unidos a la secta fitness y tratando de vagos a los que siguen gordos. Dan ganas de abofetearlos con panceta.","twitter.com/Rocigaot/status/782576330164596736"
"2/10/2016 15:39:30","","782575739388432384","","Bueno, en plan capítulo especial de Halloween de los Simpson, más bien.","twitter.com/Rocigaot/status/782575739388432384"
"2/10/2016 15:38:41","2","782575533091647488","1","Pero no una vez, que cada vez que se tome una pizza vea a su víctima a lo cara de Bélmez pero comestible. En plan relato de Poe.","twitter.com/Rocigaot/status/782575533091647488"
"2/10/2016 15:35:56","","782574843719979012","","na, son un horror. Por suerte entre mis amigas no se lleva mucho. Hacemos un regalo cuando ya ha nacido el crío y listo.","twitter.com/Rocigaot/status/782574843719979012"
"2/10/2016 15:35:10","4","782574650006114304","1","Esto me da la idea de volver a hacer la broma de mandarle pizzas a Susana&Cia a Ferraz pero con la cara de Pdro hecha en pepperoni.https://twitter.com/andershoffman/status/782505440143937537 …Este aficionado del Manchester United va a demandar a su pizzería local por haber visto a Guardiola en su pizza. Una genialidad absoluta. pic.twitter.com/sklrCMjpyV","twitter.com/Rocigaot/status/782574650006114304"
"2/10/2016 15:32:32","1","782573985930342404","1","pic.twitter.com/fTFqIuypAT","twitter.com/Rocigaot/status/782573985930342404"
"2/10/2016 15:15:01","1","782569579969150977","1","¿Por qué yo me quedo ronca si voy hablando 1hora en el coche con el aire puesto y los críos del vecino gritan TODO EL DÍA y como si nada?","twitter.com/Rocigaot/status/782569579969150977"
"2/10/2016 13:58:22","1","782550289568137217","","ojalá un tuit antiguo de Pdro Sánchez compartiendo ese vine.","twitter.com/Rocigaot/status/782550289568137217"
"2/10/2016 12:54:07","3","782534121247633408","","ay, de entrada leí 'cuando tuve a Monedero comiéndome la boca'pic.twitter.com/16gJD40gr1","twitter.com/Rocigaot/status/782534121247633408"
"2/10/2016 11:29:55","4","782512927815438336","2","'Me siento rico con 3cifras en mi cuenta'. Spoiler alert: no lo eres.https://twitter.com/cunadologia/status/782255053964972032 …Menos es nada, peor están otros, un emprendedor que se niega a ser un perdedor: pic.twitter.com/8rmFuHwi4x","twitter.com/Rocigaot/status/782512927815438336"
"2/10/2016 1:23:52","1","782360414273302528","","una parte de mí quiere ir a 3ªas elecciones por ver quién se come el marronaco de ir de candidato en el PSOE.","twitter.com/Rocigaot/status/782360414273302528"
"2/10/2016 1:18:37","","782359090508992514","","probablemente, a menos que tema que los votantes del PSOE cabreados se pasen a Unidos Podemos y prefiera pájaro en mano.","twitter.com/Rocigaot/status/782359090508992514"
"1/10/2016 23:59:58","5","782339296120414210","6","Yo soy de 'no busques conspiraciones en lo que se puede explicar con estupidez', pero esto tendría que ser todo un partido de Ralph Wigguns","twitter.com/Rocigaot/status/782339296120414210"
"1/10/2016 23:51:29","11","782337163509784577","19","Los susanistas se lo han montado tan bien que ahora es Rajoy quien puede ponerles condiciones A ELLOS para aceptar su abstención. Genios.","twitter.com/Rocigaot/status/782337163509784577"
"1/10/2016 23:13:56","2","782327712975319040","","también te digo que igual por fin se caen del guindo los militantes del PSOE que seguían creyendo que era de izquierdas.","twitter.com/Rocigaot/status/782327712975319040"
"1/10/2016 23:12:12","61","782327277669482497","61","No soy politóloga, pero diría que el que tenga que escoltarte la poli para pasar entre tus militantes, señal de que ilusionas no es.","twitter.com/Rocigaot/status/782327277669482497"
"1/10/2016 22:56:41","2","782323373506519041","","yo hoy en el Primark he sido fuerte y no me he comprado mi cuarto pijama de búhos. #meestoyquitando","twitter.com/Rocigaot/status/782323373506519041"
"1/10/2016 22:41:04","1","782319441442967552","1","Pues aún tendría gracia ir a 3ªs elecciones por ver quién se comía el marronaco por el PSOE y qué argumentario llevaban, no digáis.","twitter.com/Rocigaot/status/782319441442967552"
"1/10/2016 17:14:16","6","782237201388142592","2","y aquí ya dejamos el cliffhanger hasta la próxima temporada porque me voy de compras, pero podéis proponer desenlaces XD","twitter.com/Rocigaot/status/782237201388142592"
"1/10/2016 17:01:41","4","782234032687964160","2","Pablo piensa que es un pirado y llama a seguridad, pero el chaval pirado ese le ha dado una idea: fundará su propio partido.","twitter.com/Rocigaot/status/782234032687964160"
"1/10/2016 17:00:40","4","782233778034970624","2","Mientras, Íñigo va en busca de Pablo Iglesias e intenta explicarle que ellos tenían un partido antes de que el espaciotiempo se alterase.","twitter.com/Rocigaot/status/782233778034970624"
"1/10/2016 16:57:17","2","782232927874772992","2","en la franquicia de pizzas a domicilio número 1 de España. Los rumores hablan de un posible romance con Marta Ortega.","twitter.com/Rocigaot/status/782232927874772992"
"1/10/2016 16:56:42","3","782232780717654017","2","Y qué es de Pdro? cansado de ser el segundo de a bordo de Iceta, dejó la política y se hizo emprendedor. Compró la Luna Rosa y la convirtó","twitter.com/Rocigaot/status/782232780717654017"
"1/10/2016 16:54:18","7","782232174376411136","2","Así que el sucesor de Aznar será Rivera, al que en esta realidad también se le conoce como Falangito porque hay cosas que no cambian.","twitter.com/Rocigaot/status/782232174376411136"
"1/10/2016 16:53:21","2","782231935225565184","2","que iba a ganar Espe, pero fallece trágicamente al equivocarse de incorporación a la autopista, dar marcha atrás y chocar con un trailer.","twitter.com/Rocigaot/status/782231935225565184"
"1/10/2016 16:50:52","2","782231310643425280","2","De modo que se acercan las generales: por el PP tenemos a Rajoy; en el PSOE, Alonso se impone a Iceta. En AP (Aznaristas Populares), parecía","twitter.com/Rocigaot/status/782231310643425280"
"1/10/2016 16:48:35","5","782230737609232384","2","y nombra como sucesor a dedo a Rajoy, que en esta realidad alternativa también llevaba todo el tiempo ahí, a verlas venir.","twitter.com/Rocigaot/status/782230737609232384"
"1/10/2016 16:47:09","4","782230375930163200","2","pero nada más llegar se mete en una pelea de taberna, lo retan a duelo y la palma. Felipe, acorralado, anuncia que no irá a la reelección.","twitter.com/Rocigaot/status/782230375930163200"
"1/10/2016 16:39:35","4","782228471279910912","2","En contraofensiva, Felipe, que como presidente conoce el ministerio, manda a Cebrián a la época de Alonso en busca de trapos sucios.","twitter.com/Rocigaot/status/782228471279910912"
"1/10/2016 16:38:00","5","782228072288387072","2","y empiezan a hacer viajes para buscar mierda de Felipe (que es algo tan fácil que se lo encargan a los becarios) para forzar su dimisión.","twitter.com/Rocigaot/status/782228072288387072"
"1/10/2016 16:36:10","3","782227613280591872","2","venir bien que Alonso, que es de la casa, llegue a presidente, a fin de cuentas. Así que deciden no arreglar el desaguisado y ver si gana.","twitter.com/Rocigaot/status/782227613280591872"
"1/10/2016 16:34:45","6","782227254508216321","2","Aquí el Ministerio, que es muy de 'no se puede cambiar el pasado salvo en las excepciones que nos salgan del rabo', decide que les puede","twitter.com/Rocigaot/status/782227254508216321"
"1/10/2016 16:31:14","4","782226370432819200","2","Susana, en cambio,se había pasado al PP cuando Felipe, pero a estas alturas ya no pinta nada porque fue defenestrada en una maniobra de Espe","twitter.com/Rocigaot/status/782226370432819200"
"1/10/2016 16:30:17","4","782226130212356096","2","Naturalmente, como nunca se le caen de la boca Dios y la patria, entre sus principales apoyos estarán Bono y Paco Vázquez.","twitter.com/Rocigaot/status/782226130212356096"
"1/10/2016 16:27:33","6","782225444342988800","2","y quiere hacerse con la Secretaría General del partido y presentarse a las elecciones, en lugar del actual secretario, Miquel Iceta.","twitter.com/Rocigaot/status/782225444342988800"
"1/10/2016 16:26:00","5","782225055585533954","2","El equipo intenta convencer a Alonso de que deje la presidencia y vuelva con ellos a 2011 para arreglar la pifia, pero él tiene otros planes","twitter.com/Rocigaot/status/782225055585533954"
"1/10/2016 16:18:35","8","782223187761324032","2","en algo a lo que llama 'el núcleo irradiador', con lo que Julián hace alguna coña tipo 'en ese garito me vi yo un concierto de Baron Rojo'","twitter.com/Rocigaot/status/782223187761324032"
